Iteracao,Prob_Manter,Prob_Trocar
24494,0.333919,0.666081
24495,0.333946,0.666054
24496,0.333973,0.666027
24497,0.333959,0.666041
24498,0.333946,0.666054
24499,0.333932,0.666068
24500,0.333918,0.666082
24501,0.333946,0.666054
24502,0.333973,0.666027
24503,0.333959,0.666041
24504,0.333986,0.666014
24505,0.333973,0.666027
24506,0.333959,0.666041
24507,0.333986,0.666014
24508,0.333973,0.666027
24509,0.334000,0.666000
24510,0.333986,0.666014
24511,0.334013,0.665987
24512,0.334000,0.666000
24513,0.333986,0.666014
24514,0.334013,0.665987
24515,0.334000,0.666000
24516,0.333986,0.666014
24517,0.333972,0.666028
24518,0.333959,0.666041
24519,0.333945,0.666055
24520,0.333972,0.666028
24521,0.333959,0.666041
24522,0.333986,0.666014
24523,0.334013,0.665987
24524,0.334040,0.665960
24525,0.334067,0.665933
24526,0.334054,0.665946
24527,0.334040,0.665960
24528,0.334026,0.665974
24529,0.334013,0.665987
24530,0.333999,0.666001
24531,0.333986,0.666014
24532,0.333972,0.666028
24533,0.333999,0.666001
24534,0.333985,0.666015
24535,0.334013,0.665987
24536,0.333999,0.666001
24537,0.334026,0.665974
24538,0.334013,0.665987
24539,0.333999,0.666001
24540,0.334026,0.665974
24541,0.334012,0.665988
24542,0.334040,0.665960
24543,0.334026,0.665974
24544,0.334053,0.665947
24545,0.334040,0.665960
24546,0.334067,0.665933
24547,0.334053,0.665947
24548,0.334080,0.665920
24549,0.334067,0.665933
24550,0.334053,0.665947
24551,0.334080,0.665920
24552,0.334066,0.665934
24553,0.334094,0.665906
24554,0.334080,0.665920
24555,0.334107,0.665893
24556,0.334094,0.665906
24557,0.334080,0.665920
24558,0.334066,0.665934
24559,0.334053,0.665947
24560,0.334039,0.665961
24561,0.334025,0.665975
24562,0.334053,0.665947
24563,0.334080,0.665920
24564,0.334107,0.665893
24565,0.334093,0.665907
24566,0.334080,0.665920
24567,0.334066,0.665934
24568,0.334052,0.665948
24569,0.334039,0.665961
24570,0.334025,0.665975
24571,0.334012,0.665988
24572,0.333998,0.666002
24573,0.333984,0.666016
24574,0.333971,0.666029
24575,0.333957,0.666043
24576,0.333944,0.666056
24577,0.333930,0.666070
24578,0.333917,0.666083
24579,0.333903,0.666097
24580,0.333889,0.666111
24581,0.333916,0.666084
24582,0.333944,0.666056
24583,0.333971,0.666029
24584,0.333957,0.666043
24585,0.333984,0.666016
24586,0.333971,0.666029
24587,0.333957,0.666043
24588,0.333943,0.666057
24589,0.333930,0.666070
24590,0.333957,0.666043
24591,0.333943,0.666057
24592,0.333970,0.666030
24593,0.333957,0.666043
24594,0.333984,0.666016
24595,0.333970,0.666030
24596,0.333997,0.666003
24597,0.333984,0.666016
24598,0.333970,0.666030
24599,0.333957,0.666043
24600,0.333943,0.666057
24601,0.333930,0.666070
24602,0.333916,0.666084
24603,0.333943,0.666057
24604,0.333929,0.666071
24605,0.333957,0.666043
24606,0.333984,0.666016
24607,0.333970,0.666030
24608,0.333956,0.666044
24609,0.333984,0.666016
24610,0.333970,0.666030
24611,0.333997,0.666003
24612,0.333983,0.666017
24613,0.334010,0.665990
24614,0.333997,0.666003
24615,0.333983,0.666017
24616,0.334010,0.665990
24617,0.333997,0.666003
24618,0.333983,0.666017
24619,0.333970,0.666030
24620,0.333956,0.666044
24621,0.333943,0.666057
24622,0.333970,0.666030
24623,0.333956,0.666044
24624,0.333983,0.666017
24625,0.333970,0.666030
24626,0.333956,0.666044
24627,0.333942,0.666058
24628,0.333929,0.666071
24629,0.333915,0.666085
24630,0.333902,0.666098
24631,0.333888,0.666112
24632,0.333875,0.666125
24633,0.333861,0.666139
24634,0.333848,0.666152
24635,0.333834,0.666166
24636,0.333820,0.666180
24637,0.333807,0.666193
24638,0.333793,0.666207
24639,0.333780,0.666220
24640,0.333807,0.666193
24641,0.333834,0.666166
24642,0.333820,0.666180
24643,0.333807,0.666193
24644,0.333834,0.666166
24645,0.333861,0.666139
24646,0.333888,0.666112
24647,0.333915,0.666085
24648,0.333901,0.666099
24649,0.333888,0.666112
24650,0.333915,0.666085
24651,0.333901,0.666099
24652,0.333928,0.666072
24653,0.333915,0.666085
24654,0.333901,0.666099
24655,0.333888,0.666112
24656,0.333874,0.666126
24657,0.333861,0.666139
24658,0.333847,0.666153
24659,0.333833,0.666167
24660,0.333820,0.666180
24661,0.333806,0.666194
24662,0.333793,0.666207
24663,0.333820,0.666180
24664,0.333847,0.666153
24665,0.333833,0.666167
24666,0.333860,0.666140
24667,0.333847,0.666153
24668,0.333874,0.666126
24669,0.333860,0.666140
24670,0.333887,0.666113
24671,0.333874,0.666126
24672,0.333901,0.666099
24673,0.333887,0.666113
24674,0.333914,0.666086
24675,0.333941,0.666059
24676,0.333928,0.666072
24677,0.333914,0.666086
24678,0.333901,0.666099
24679,0.333928,0.666072
24680,0.333955,0.666045
24681,0.333941,0.666059
24682,0.333928,0.666072
24683,0.333914,0.666086
24684,0.333941,0.666059
24685,0.333927,0.666073
24686,0.333954,0.666046
24687,0.333941,0.666059
24688,0.333927,0.666073
24689,0.333954,0.666046
24690,0.333981,0.666019
24691,0.333968,0.666032
24692,0.333995,0.666005
24693,0.333981,0.666019
24694,0.334008,0.665992
24695,0.333995,0.666005
24696,0.333981,0.666019
24697,0.333968,0.666032
24698,0.333954,0.666046
24699,0.333941,0.666059
24700,0.333968,0.666032
24701,0.333995,0.666005
24702,0.333981,0.666019
24703,0.334008,0.665992
24704,0.334035,0.665965
24705,0.334062,0.665938
24706,0.334048,0.665952
24707,0.334035,0.665965
24708,0.334021,0.665979
24709,0.334048,0.665952
24710,0.334075,0.665925
24711,0.334102,0.665898
24712,0.334129,0.665871
24713,0.334116,0.665884
24714,0.334102,0.665898
24715,0.334089,0.665911
24716,0.334075,0.665925
24717,0.334062,0.665938
24718,0.334048,0.665952
24719,0.334075,0.665925
24720,0.334102,0.665898
24721,0.334088,0.665912
24722,0.334075,0.665925
24723,0.334061,0.665939
24724,0.334048,0.665952
24725,0.334034,0.665966
24726,0.334061,0.665939
24727,0.334048,0.665952
24728,0.334034,0.665966
24729,0.334021,0.665979
24730,0.334007,0.665993
24731,0.333994,0.666006
24732,0.333980,0.666020
24733,0.334007,0.665993
24734,0.333994,0.666006
24735,0.333980,0.666020
24736,0.333967,0.666033
24737,0.333953,0.666047
24738,0.333980,0.666020
24739,0.334007,0.665993
24740,0.333994,0.666006
24741,0.333980,0.666020
24742,0.333967,0.666033
24743,0.333953,0.666047
24744,0.333980,0.666020
24745,0.333966,0.666034
24746,0.333993,0.666007
24747,0.333980,0.666020
24748,0.333966,0.666034
24749,0.333953,0.666047
24750,0.333939,0.666061
24751,0.333926,0.666074
24752,0.333953,0.666047
24753,0.333939,0.666061
24754,0.333926,0.666074
24755,0.333953,0.666047
24756,0.333980,0.666020
24757,0.333966,0.666034
24758,0.333993,0.666007
24759,0.333980,0.666020
24760,0.333966,0.666034
24761,0.333993,0.666007
24762,0.333979,0.666021
24763,0.334006,0.665994
24764,0.334033,0.665967
24765,0.334020,0.665980
24766,0.334006,0.665994
24767,0.334033,0.665967
24768,0.334020,0.665980
24769,0.334047,0.665953
24770,0.334033,0.665967
24771,0.334020,0.665980
24772,0.334006,0.665994
24773,0.334033,0.665967
24774,0.334020,0.665980
24775,0.334046,0.665954
24776,0.334033,0.665967
24777,0.334019,0.665981
24778,0.334046,0.665954
24779,0.334033,0.665967
24780,0.334019,0.665981
24781,0.334006,0.665994
24782,0.333992,0.666008
24783,0.333979,0.666021
24784,0.333965,0.666035
24785,0.333992,0.666008
24786,0.333979,0.666021
24787,0.333965,0.666035
24788,0.333952,0.666048
24789,0.333979,0.666021
24790,0.333965,0.666035
24791,0.333952,0.666048
24792,0.333979,0.666021
24793,0.334006,0.665994
24794,0.333992,0.666008
24795,0.333979,0.666021
24796,0.333965,0.666035
24797,0.333992,0.666008
24798,0.333979,0.666021
24799,0.333965,0.666035
24800,0.333952,0.666048
24801,0.333938,0.666062
24802,0.333925,0.666075
24803,0.333952,0.666048
24804,0.333938,0.666062
24805,0.333925,0.666075
24806,0.333911,0.666089
24807,0.333898,0.666102
24808,0.333925,0.666075
24809,0.333951,0.666049
24810,0.333938,0.666062
24811,0.333924,0.666076
24812,0.333911,0.666089
24813,0.333938,0.666062
24814,0.333965,0.666035
24815,0.333951,0.666049
24816,0.333938,0.666062
24817,0.333965,0.666035
24818,0.333951,0.666049
24819,0.333938,0.666062
24820,0.333965,0.666035
24821,0.333991,0.666009
24822,0.333978,0.666022
24823,0.334005,0.665995
24824,0.334032,0.665968
24825,0.334018,0.665982
24826,0.334005,0.665995
24827,0.333991,0.666009
24828,0.333978,0.666022
24829,0.334005,0.665995
24830,0.333991,0.666009
24831,0.334018,0.665982
24832,0.334005,0.665995
24833,0.334031,0.665969
24834,0.334058,0.665942
24835,0.334045,0.665955
24836,0.334031,0.665969
24837,0.334058,0.665942
24838,0.334085,0.665915
24839,0.334112,0.665888
24840,0.334098,0.665902
24841,0.334085,0.665915
24842,0.334071,0.665929
24843,0.334098,0.665902
24844,0.334085,0.665915
24845,0.334111,0.665889
24846,0.334138,0.665862
24847,0.334165,0.665835
24848,0.334192,0.665808
24849,0.334178,0.665822
24850,0.334165,0.665835
24851,0.334152,0.665848
24852,0.334138,0.665862
24853,0.334125,0.665875
24854,0.334111,0.665889
24855,0.334138,0.665862
24856,0.334125,0.665875
24857,0.334111,0.665889
24858,0.334098,0.665902
24859,0.334084,0.665916
24860,0.334071,0.665929
24861,0.334057,0.665943
24862,0.334044,0.665956
24863,0.334030,0.665970
24864,0.334017,0.665983
24865,0.334044,0.665956
24866,0.334030,0.665970
24867,0.334057,0.665943
24868,0.334084,0.665916
24869,0.334111,0.665889
24870,0.334138,0.665862
24871,0.334124,0.665876
24872,0.334111,0.665889
24873,0.334097,0.665903
24874,0.334124,0.665876
24875,0.334111,0.665889
24876,0.334097,0.665903
24877,0.334084,0.665916
24878,0.334070,0.665930
24879,0.334097,0.665903
24880,0.334084,0.665916
24881,0.334110,0.665890
24882,0.334137,0.665863
24883,0.334124,0.665876
24884,0.334110,0.665890
24885,0.334137,0.665863
24886,0.334164,0.665836
24887,0.334150,0.665850
24888,0.334177,0.665823
24889,0.334164,0.665836
24890,0.334150,0.665850
24891,0.334137,0.665863
24892,0.334123,0.665877
24893,0.334150,0.665850
24894,0.334137,0.665863
24895,0.334163,0.665837
24896,0.334190,0.665810
24897,0.334177,0.665823
24898,0.334204,0.665796
24899,0.334230,0.665770
24900,0.334257,0.665743
24901,0.334244,0.665756
24902,0.334230,0.665770
24903,0.334257,0.665743
24904,0.334284,0.665716
24905,0.334270,0.665730
24906,0.334297,0.665703
24907,0.334324,0.665676
24908,0.334350,0.665650
24909,0.334337,0.665663
24910,0.334324,0.665676
24911,0.334350,0.665650
24912,0.334377,0.665623
24913,0.334404,0.665596
24914,0.334390,0.665610
24915,0.334377,0.665623
24916,0.334363,0.665637
24917,0.334390,0.665610
24918,0.334417,0.665583
24919,0.334403,0.665597
24920,0.334430,0.665570
24921,0.334417,0.665583
24922,0.334403,0.665597
24923,0.334390,0.665610
24924,0.334377,0.665623
24925,0.334363,0.665637
24926,0.334350,0.665650
24927,0.334336,0.665664
24928,0.334323,0.665677
24929,0.334309,0.665691
24930,0.334296,0.665704
24931,0.334283,0.665717
24932,0.334269,0.665731
24933,0.334256,0.665744
24934,0.334283,0.665717
24935,0.334309,0.665691
24936,0.334296,0.665704
24937,0.334282,0.665718
24938,0.334309,0.665691
24939,0.334296,0.665704
24940,0.334322,0.665678
24941,0.334309,0.665691
24942,0.334336,0.665664
24943,0.334362,0.665638
24944,0.334349,0.665651
24945,0.334336,0.665664
24946,0.334322,0.665678
24947,0.334349,0.665651
24948,0.334376,0.665624
24949,0.334362,0.665638
24950,0.334349,0.665651
24951,0.334335,0.665665
24952,0.334322,0.665678
24953,0.334308,0.665692
24954,0.334295,0.665705
24955,0.334282,0.665718
24956,0.334268,0.665732
24957,0.334295,0.665705
24958,0.334282,0.665718
24959,0.334308,0.665692
24960,0.334295,0.665705
24961,0.334281,0.665719
24962,0.334268,0.665732
24963,0.334295,0.665705
24964,0.334321,0.665679
24965,0.334308,0.665692
24966,0.334335,0.665665
24967,0.334321,0.665679
24968,0.334308,0.665692
24969,0.334295,0.665705
24970,0.334321,0.665679
24971,0.334308,0.665692
24972,0.334334,0.665666
24973,0.334361,0.665639
24974,0.334348,0.665652
24975,0.334334,0.665666
24976,0.334321,0.665679
24977,0.334308,0.665692
24978,0.334334,0.665666
24979,0.334321,0.665679
24980,0.334307,0.665693
24981,0.334294,0.665706
24982,0.334321,0.665679
24983,0.334307,0.665693
24984,0.334294,0.665706
24985,0.334321,0.665679
24986,0.334347,0.665653
24987,0.334334,0.665666
24988,0.334320,0.665680
24989,0.334347,0.665653
24990,0.334334,0.665666
24991,0.334320,0.665680
24992,0.334307,0.665693
24993,0.334334,0.665666
24994,0.334320,0.665680
24995,0.334307,0.665693
24996,0.334293,0.665707
24997,0.334280,0.665720
24998,0.334267,0.665733
24999,0.334253,0.665747
25000,0.334280,0.665720
25001,0.334267,0.665733
25002,0.334293,0.665707
25003,0.334320,0.665680
25004,0.334307,0.665693
25005,0.334293,0.665707
25006,0.334320,0.665680
25007,0.334306,0.665694
25008,0.334293,0.665707
25009,0.334320,0.665680
25010,0.334306,0.665694
25011,0.334293,0.665707
25012,0.334280,0.665720
25013,0.334266,0.665734
25014,0.334293,0.665707
25015,0.334279,0.665721
25016,0.334266,0.665734
25017,0.334293,0.665707
25018,0.334279,0.665721
25019,0.334266,0.665734
25020,0.334253,0.665747
25021,0.334279,0.665721
25022,0.334266,0.665734
25023,0.334252,0.665748
25024,0.334239,0.665761
25025,0.334266,0.665734
25026,0.334252,0.665748
25027,0.334239,0.665761
25028,0.334226,0.665774
25029,0.334252,0.665748
25030,0.334239,0.665761
25031,0.334226,0.665774
25032,0.334252,0.665748
25033,0.334239,0.665761
25034,0.334225,0.665775
25035,0.334212,0.665788
25036,0.334199,0.665801
25037,0.334185,0.665815
25038,0.334172,0.665828
25039,0.334199,0.665801
25040,0.334185,0.665815
25041,0.334212,0.665788
25042,0.334199,0.665801
25043,0.334185,0.665815
25044,0.334172,0.665828
25045,0.334159,0.665841
25046,0.334145,0.665855
25047,0.334172,0.665828
25048,0.334158,0.665842
25049,0.334145,0.665855
25050,0.334132,0.665868
25051,0.334118,0.665882
25052,0.334105,0.665895
25053,0.334092,0.665908
25054,0.334078,0.665922
25055,0.334065,0.665935
25056,0.334052,0.665948
25057,0.334038,0.665962
25058,0.334025,0.665975
25059,0.334052,0.665948
25060,0.334038,0.665962
25061,0.334065,0.665935
25062,0.334052,0.665948
25063,0.334038,0.665962
25064,0.334025,0.665975
25065,0.334012,0.665988
25066,0.333998,0.666002
25067,0.333985,0.666015
25068,0.333972,0.666028
25069,0.333998,0.666002
25070,0.333985,0.666015
25071,0.334011,0.665989
25072,0.334038,0.665962
25073,0.334025,0.665975
25074,0.334051,0.665949
25075,0.334038,0.665962
25076,0.334025,0.665975
25077,0.334051,0.665949
25078,0.334038,0.665962
25079,0.334064,0.665936
25080,0.334051,0.665949
25081,0.334038,0.665962
25082,0.334024,0.665976
25083,0.334011,0.665989
25084,0.333998,0.666002
25085,0.334024,0.665976
25086,0.334011,0.665989
25087,0.333998,0.666002
25088,0.333984,0.666016
25089,0.333971,0.666029
25090,0.333958,0.666042
25091,0.333984,0.666016
25092,0.333971,0.666029
25093,0.333958,0.666042
25094,0.333944,0.666056
25095,0.333971,0.666029
25096,0.333997,0.666003
25097,0.334024,0.665976
25098,0.334051,0.665949
25099,0.334077,0.665923
25100,0.334064,0.665936
25101,0.334090,0.665910
25102,0.334077,0.665923
25103,0.334103,0.665897
25104,0.334090,0.665910
25105,0.334117,0.665883
25106,0.334103,0.665897
25107,0.334130,0.665870
25108,0.334156,0.665844
25109,0.334143,0.665857
25110,0.334130,0.665870
25111,0.334156,0.665844
25112,0.334143,0.665857
25113,0.334130,0.665870
25114,0.334156,0.665844
25115,0.334143,0.665857
25116,0.334130,0.665870
25117,0.334116,0.665884
25118,0.334143,0.665857
25119,0.334169,0.665831
25120,0.334156,0.665844
25121,0.334143,0.665857
25122,0.334129,0.665871
25123,0.334156,0.665844
25124,0.334182,0.665818
25125,0.334209,0.665791
25126,0.334196,0.665804
25127,0.334182,0.665818
25128,0.334169,0.665831
25129,0.334156,0.665844
25130,0.334142,0.665858
25131,0.334129,0.665871
25132,0.334116,0.665884
25133,0.334103,0.665897
25134,0.334089,0.665911
25135,0.334076,0.665924
25136,0.334102,0.665898
25137,0.334129,0.665871
25138,0.334116,0.665884
25139,0.334102,0.665898
25140,0.334089,0.665911
25141,0.334076,0.665924
25142,0.334063,0.665937
25143,0.334049,0.665951
25144,0.334036,0.665964
25145,0.334062,0.665938
25146,0.334089,0.665911
25147,0.334076,0.665924
25148,0.334062,0.665938
25149,0.334049,0.665951
25150,0.334036,0.665964
25151,0.334023,0.665977
25152,0.334009,0.665991
25153,0.333996,0.666004
25154,0.333983,0.666017
25155,0.333969,0.666031
25156,0.333956,0.666044
25157,0.333943,0.666057
25158,0.333930,0.666070
25159,0.333916,0.666084
25160,0.333903,0.666097
25161,0.333929,0.666071
25162,0.333916,0.666084
25163,0.333903,0.666097
25164,0.333890,0.666110
25165,0.333876,0.666124
25166,0.333863,0.666137
25167,0.333850,0.666150
25168,0.333837,0.666163
25169,0.333863,0.666137
25170,0.333850,0.666150
25171,0.333876,0.666124
25172,0.333863,0.666137
25173,0.333889,0.666111
25174,0.333916,0.666084
25175,0.333903,0.666097
25176,0.333889,0.666111
25177,0.333916,0.666084
25178,0.333942,0.666058
25179,0.333929,0.666071
25180,0.333916,0.666084
25181,0.333903,0.666097
25182,0.333889,0.666111
25183,0.333876,0.666124
25184,0.333902,0.666098
25185,0.333929,0.666071
25186,0.333916,0.666084
25187,0.333902,0.666098
25188,0.333889,0.666111
25189,0.333876,0.666124
25190,0.333863,0.666137
25191,0.333849,0.666151
25192,0.333836,0.666164
25193,0.333823,0.666177
25194,0.333810,0.666190
25195,0.333796,0.666204
25196,0.333783,0.666217
25197,0.333770,0.666230
25198,0.333757,0.666243
25199,0.333783,0.666217
25200,0.333770,0.666230
25201,0.333796,0.666204
25202,0.333823,0.666177
25203,0.333809,0.666191
25204,0.333836,0.666164
25205,0.333823,0.666177
25206,0.333809,0.666191
25207,0.333836,0.666164
25208,0.333823,0.666177
25209,0.333849,0.666151
25210,0.333836,0.666164
25211,0.333823,0.666177
25212,0.333849,0.666151
25213,0.333836,0.666164
25214,0.333862,0.666138
25215,0.333849,0.666151
25216,0.333836,0.666164
25217,0.333822,0.666178
25218,0.333809,0.666191
25219,0.333836,0.666164
25220,0.333822,0.666178
25221,0.333809,0.666191
25222,0.333796,0.666204
25223,0.333783,0.666217
25224,0.333809,0.666191
25225,0.333796,0.666204
25226,0.333783,0.666217
25227,0.333769,0.666231
25228,0.333756,0.666244
25229,0.333743,0.666257
25230,0.333730,0.666270
25231,0.333716,0.666284
25232,0.333703,0.666297
25233,0.333690,0.666310
25234,0.333716,0.666284
25235,0.333703,0.666297
25236,0.333730,0.666270
25237,0.333756,0.666244
25238,0.333782,0.666218
25239,0.333809,0.666191
25240,0.333835,0.666165
25241,0.333822,0.666178
25242,0.333848,0.666152
25243,0.333875,0.666125
25244,0.333862,0.666138
25245,0.333848,0.666152
25246,0.333835,0.666165
25247,0.333822,0.666178
25248,0.333848,0.666152
25249,0.333875,0.666125
25250,0.333861,0.666139
25251,0.333888,0.666112
25252,0.333875,0.666125
25253,0.333901,0.666099
25254,0.333888,0.666112
25255,0.333874,0.666126
25256,0.333861,0.666139
25257,0.333848,0.666152
25258,0.333835,0.666165
25259,0.333861,0.666139
25260,0.333888,0.666112
25261,0.333914,0.666086
25262,0.333901,0.666099
25263,0.333888,0.666112
25264,0.333874,0.666126
25265,0.333901,0.666099
25266,0.333927,0.666073
25267,0.333953,0.666047
25268,0.333980,0.666020
25269,0.333967,0.666033
25270,0.333953,0.666047
25271,0.333940,0.666060
25272,0.333927,0.666073
25273,0.333953,0.666047
25274,0.333940,0.666060
25275,0.333927,0.666073
25276,0.333914,0.666086
25277,0.333900,0.666100
25278,0.333887,0.666113
25279,0.333874,0.666126
25280,0.333900,0.666100
25281,0.333887,0.666113
25282,0.333913,0.666087
25283,0.333900,0.666100
25284,0.333927,0.666073
25285,0.333953,0.666047
25286,0.333940,0.666060
25287,0.333966,0.666034
25288,0.333953,0.666047
25289,0.333940,0.666060
25290,0.333926,0.666074
25291,0.333953,0.666047
25292,0.333940,0.666060
25293,0.333966,0.666034
